objectId,week,dayIndex,timeSlotIndex,duration,numberOfCalls,date,timeSlotLabel
CallType-6,1,0,18,212,3,40302,9h
CallType-6,1,0,19,157,3,40302,9h30
CallType-6,1,0,20,173,8,40302,10h
CallType-6,1,0,21,211,10,40302,10h30
CallType-6,1,0,22,211,5,40302,11h
CallType-6,1,0,23,157,11,40302,11h30
CallType-6,1,0,24,240,3,40302,12h
CallType-6,1,0,25,105,1,40302,12h30
CallType-6,1,0,26,203,1,40302,13h
CallType-6,1,0,27,109,4,40302,13h30
CallType-6,1,0,28,214,5,40302,14h
CallType-6,1,0,29,227,7,40302,14h30
CallType-6,1,0,30,213,5,40302,15h
CallType-6,1,0,31,144,6,40302,15h30
CallType-6,1,0,32,96,5,40302,16h
CallType-6,1,0,33,214,6,40302,16h30
CallType-6,1,0,34,171,5,40302,17h
CallType-6,1,0,35,417,2,40302,17h30
CallType-6,1,1,17,98,1,40333,8h30
CallType-6,1,1,18,168,2,40333,9h
CallType-6,1,1,19,185,6,40333,9h30
CallType-6,1,1,20,118,8,40333,10h
CallType-6,1,1,21,279,1,40333,10h30
CallType-6,1,1,22,164,6,40333,11h
CallType-6,1,1,23,188,2,40333,11h30
CallType-6,1,1,24,330,1,40333,12h
CallType-6,1,1,26,129,4,40333,13h
CallType-6,1,1,27,221,3,40333,13h30
CallType-6,1,1,28,125,1,40333,14h
CallType-6,1,1,31,224,4,40333,15h30
CallType-6,1,1,32,146,5,40333,16h
CallType-6,1,1,33,242,5,40333,16h30
CallType-6,1,1,34,336,1,40333,17h
CallType-6,1,1,35,342,2,40333,17h30
CallType-6,1,2,17,138,3,40363,8h30
CallType-6,1,2,18,267,3,40363,9h
CallType-6,1,2,20,243,5,40363,10h
CallType-6,1,2,21,138,7,40363,10h30
CallType-6,1,2,22,226,14,40363,11h
CallType-6,1,2,23,167,5,40363,11h30
CallType-6,1,2,24,195,4,40363,12h
CallType-6,1,2,25,93,3,40363,12h30
CallType-6,1,2,26,213,3,40363,13h
CallType-6,1,2,27,346,7,40363,13h30
CallType-6,1,2,28,297,6,40363,14h
CallType-6,1,2,29,170,4,40363,14h30
CallType-6,1,2,30,177,7,40363,15h
CallType-6,1,2,31,353,10,40363,15h30
CallType-6,1,2,32,221,15,40363,16h
CallType-6,1,2,33,108,3,40363,16h30
CallType-6,1,2,34,222,3,40363,17h
CallType-6,1,2,35,317,11,40363,17h30
CallType-6,1,2,36,330,2,40363,18h
CallType-6,1,2,37,330,3,40363,18h30
CallType-6,1,3,17,109,1,40394,8h30
CallType-6,1,3,18,146,6,40394,9h
CallType-6,1,3,19,191,5,40394,9h30
CallType-6,1,3,20,197,8,40394,10h
CallType-6,1,3,21,170,13,40394,10h30
CallType-6,1,3,22,224,5,40394,11h
CallType-6,1,3,23,331,5,40394,11h30
CallType-6,1,3,24,131,4,40394,12h
CallType-6,1,3,25,292,2,40394,12h30
CallType-6,1,3,26,155,1,40394,13h
CallType-6,1,3,27,281,3,40394,13h30
CallType-6,1,3,28,305,6,40394,14h
CallType-6,1,3,29,72,2,40394,14h30
CallType-6,1,3,30,86,3,40394,15h
CallType-6,1,3,31,251,10,40394,15h30
CallType-6,1,3,32,269,13,40394,16h
CallType-6,1,3,33,189,6,40394,16h30
CallType-6,1,3,34,179,4,40394,17h
CallType-6,1,3,35,165,1,40394,17h30
CallType-6,1,3,37,276,1,40394,18h30
CallType-6,1,4,17,279,3,40425,8h30
CallType-6,1,4,18,353,3,40425,9h
CallType-6,1,4,19,226,5,40425,9h30
CallType-6,1,4,20,118,4,40425,10h
CallType-6,1,4,21,92,3,40425,10h30
CallType-6,1,4,22,213,7,40425,11h
CallType-6,1,4,23,241,3,40425,11h30
CallType-6,1,4,24,219,4,40425,12h
CallType-6,1,4,26,291,4,40425,13h
CallType-6,1,4,27,175,4,40425,13h30
CallType-6,1,4,28,108,3,40425,14h
CallType-6,1,4,29,151,6,40425,14h30
CallType-6,1,4,30,273,6,40425,15h
CallType-6,1,4,31,276,4,40425,15h30
CallType-6,1,4,32,180,2,40425,16h
CallType-6,1,4,33,222,4,40425,16h30
CallType-6,1,4,34,180,2,40425,17h
CallType-6,1,4,35,597,1,40425,17h30
CallType-6,1,4,36,1103,1,40425,18h
CallType-6,1,5,19,511,4,40455,9h30
CallType-6,1,5,20,351,3,40455,10h
CallType-6,1,5,21,559,6,40455,10h30
CallType-6,1,5,22,733,3,40455,11h
CallType-6,1,5,23,542,3,40455,11h30
CallType-6,2,0,18,212,3,40516,9h
CallType-6,2,0,19,157,3,40516,9h30
CallType-6,2,0,20,173,8,40516,10h
CallType-6,2,0,21,211,10,40516,10h30
CallType-6,2,0,22,211,5,40516,11h
CallType-6,2,0,23,157,11,40516,11h30
CallType-6,2,0,24,240,3,40516,12h
CallType-6,2,0,25,105,1,40516,12h30
CallType-6,2,0,26,203,1,40516,13h
CallType-6,2,0,27,109,4,40516,13h30
CallType-6,2,0,28,214,5,40516,14h
CallType-6,2,0,29,227,7,40516,14h30
CallType-6,2,0,30,213,5,40516,15h
CallType-6,2,0,31,144,6,40516,15h30
CallType-6,2,0,32,96,5,40516,16h
CallType-6,2,0,33,214,6,40516,16h30
CallType-6,2,0,34,171,5,40516,17h
CallType-6,2,0,35,417,2,40516,17h30
CallType-6,2,1,17,127,1,13/04/2010,8h30
CallType-6,2,1,18,171,5,13/04/2010,9h
CallType-6,2,1,19,266,1,13/04/2010,9h30
CallType-6,2,1,20,140,2,13/04/2010,10h
CallType-6,2,1,21,134,7,13/04/2010,10h30
CallType-6,2,1,22,166,6,13/04/2010,11h
CallType-6,2,1,23,191,6,13/04/2010,11h30
CallType-6,2,1,24,167,4,13/04/2010,12h
CallType-6,2,1,25,257,5,13/04/2010,12h30
CallType-6,2,1,26,135,4,13/04/2010,13h
CallType-6,2,1,27,171,6,13/04/2010,13h30
CallType-6,2,1,28,145,2,13/04/2010,14h
CallType-6,2,1,29,217,6,13/04/2010,14h30
CallType-6,2,1,30,228,6,13/04/2010,15h
CallType-6,2,1,31,156,10,13/04/2010,15h30
CallType-6,2,1,32,153,5,13/04/2010,16h
CallType-6,2,1,33,138,5,13/04/2010,16h30
CallType-6,2,1,34,166,1,13/04/2010,17h
CallType-6,2,1,35,375,3,13/04/2010,17h30
CallType-6,2,1,36,316,1,13/04/2010,18h
CallType-6,2,1,37,330,1,13/04/2010,18h30
CallType-6,2,2,18,226,3,14/04/2010,9h
CallType-6,2,2,19,239,1,14/04/2010,9h30
CallType-6,2,2,20,191,11,14/04/2010,10h
CallType-6,2,2,21,296,5,14/04/2010,10h30
CallType-6,2,2,22,594,1,14/04/2010,11h
CallType-6,2,2,23,182,13,14/04/2010,11h30
CallType-6,2,2,24,83,4,14/04/2010,12h
CallType-6,2,2,25,681,2,14/04/2010,12h30
CallType-6,2,2,26,364,4,14/04/2010,13h
CallType-6,2,2,27,232,3,14/04/2010,13h30
CallType-6,2,2,28,227,13,14/04/2010,14h
CallType-6,2,2,29,99,3,14/04/2010,14h30
CallType-6,2,2,30,198,20,14/04/2010,15h
CallType-6,2,2,31,247,18,14/04/2010,15h30
CallType-6,2,2,32,234,13,14/04/2010,16h
CallType-6,2,2,33,174,15,14/04/2010,16h30
CallType-6,2,2,34,193,4,14/04/2010,17h
CallType-6,2,2,35,147,6,14/04/2010,17h30
CallType-6,2,2,36,199,8,14/04/2010,18h
CallType-6,2,2,37,288,2,14/04/2010,18h30
CallType-6,2,3,17,105,3,15/04/2010,8h30
CallType-6,2,3,18,112,5,15/04/2010,9h
CallType-6,2,3,19,132,4,15/04/2010,9h30
CallType-6,2,3,20,170,6,15/04/2010,10h
CallType-6,2,3,21,159,6,15/04/2010,10h30
CallType-6,2,3,22,167,13,15/04/2010,11h
CallType-6,2,3,23,211,3,15/04/2010,11h30
CallType-6,2,3,24,229,4,15/04/2010,12h
CallType-6,2,3,25,335,3,15/04/2010,12h30
CallType-6,2,3,26,170,2,15/04/2010,13h
CallType-6,2,3,27,403,1,15/04/2010,13h30
CallType-6,2,3,28,93,5,15/04/2010,14h
CallType-6,2,3,29,233,12,15/04/2010,14h30
CallType-6,2,3,30,204,6,15/04/2010,15h
CallType-6,2,3,31,190,7,15/04/2010,15h30
CallType-6,2,3,32,465,2,15/04/2010,16h
CallType-6,2,3,33,226,6,15/04/2010,16h30
CallType-6,2,3,34,76,1,15/04/2010,17h
CallType-6,2,3,35,344,6,15/04/2010,17h30
CallType-6,2,3,36,330,1,15/04/2010,18h
CallType-6,2,3,37,158,1,15/04/2010,18h30
CallType-6,2,4,19,101,2,16/04/2010,9h30
CallType-6,2,4,20,394,1,16/04/2010,10h
CallType-6,2,4,21,193,4,16/04/2010,10h30
CallType-6,2,4,22,218,1,16/04/2010,11h
CallType-6,2,4,23,256,2,16/04/2010,11h30
CallType-6,2,4,24,285,1,16/04/2010,12h
CallType-6,2,4,25,94,3,16/04/2010,12h30
CallType-6,2,4,26,248,1,16/04/2010,13h
CallType-6,2,4,27,205,3,16/04/2010,13h30
CallType-6,2,4,29,91,5,16/04/2010,14h30
CallType-6,2,4,30,195,7,16/04/2010,15h
CallType-6,2,4,31,285,4,16/04/2010,15h30
CallType-6,2,4,32,326,2,16/04/2010,16h
CallType-6,2,4,33,286,1,16/04/2010,16h30
CallType-6,2,4,35,330,3,16/04/2010,17h30
CallType-6,2,4,36,410,1,16/04/2010,18h
CallType-6,2,5,17,309,1,17/04/2010,8h30
CallType-6,2,5,18,245,2,17/04/2010,9h
CallType-6,2,5,19,582,2,17/04/2010,9h30
CallType-6,2,5,20,330,2,17/04/2010,10h
CallType-6,2,5,21,403,1,17/04/2010,10h30
CallType-6,2,5,22,421,4,17/04/2010,11h
CallType-6,2,5,23,392,4,17/04/2010,11h30
CallType-6,2,5,24,709,2,17/04/2010,12h
CallType-6,3,0,18,85,3,19/04/2010,9h
CallType-6,3,0,19,295,1,19/04/2010,9h30
CallType-6,3,0,20,314,1,19/04/2010,10h
CallType-6,3,0,21,73,1,19/04/2010,10h30
CallType-6,3,0,22,300,6,19/04/2010,11h
CallType-6,3,0,23,230,4,19/04/2010,11h30
CallType-6,3,0,24,257,3,19/04/2010,12h
CallType-6,3,0,25,401,1,19/04/2010,12h30
CallType-6,3,0,26,52,1,19/04/2010,13h
CallType-6,3,0,27,229,2,19/04/2010,13h30
CallType-6,3,0,28,200,10,19/04/2010,14h
CallType-6,3,0,29,101,8,19/04/2010,14h30
CallType-6,3,0,30,236,14,19/04/2010,15h
CallType-6,3,0,31,259,12,19/04/2010,15h30
CallType-6,3,0,32,218,8,19/04/2010,16h
CallType-6,3,0,33,211,7,19/04/2010,16h30
CallType-6,3,0,34,271,2,19/04/2010,17h
CallType-6,3,0,35,330,2,19/04/2010,17h30
CallType-6,3,0,36,356,2,19/04/2010,18h
CallType-6,3,1,17,131,4,20/04/2010,8h30
CallType-6,3,1,18,139,3,20/04/2010,9h
CallType-6,3,1,19,60,1,20/04/2010,9h30
CallType-6,3,1,20,174,2,20/04/2010,10h
CallType-6,3,1,21,310,7,20/04/2010,10h30
CallType-6,3,1,22,214,1,20/04/2010,11h
CallType-6,3,1,23,54,1,20/04/2010,11h30
CallType-6,3,1,28,330,1,20/04/2010,14h
CallType-6,3,1,29,169,4,20/04/2010,14h30
CallType-6,3,1,30,124,6,20/04/2010,15h
CallType-6,3,1,31,170,6,20/04/2010,15h30
CallType-6,3,1,32,183,10,20/04/2010,16h
CallType-6,3,1,33,110,1,20/04/2010,16h30
CallType-6,3,1,34,113,3,20/04/2010,17h
CallType-6,3,1,35,284,2,20/04/2010,17h30
CallType-6,3,1,36,439,2,20/04/2010,18h
CallType-6,3,1,37,114,1,20/04/2010,18h30
CallType-6,3,2,17,113,5,21/04/2010,8h30
CallType-6,3,2,18,57,1,21/04/2010,9h
CallType-6,3,2,19,264,3,21/04/2010,9h30
CallType-6,3,2,20,396,2,21/04/2010,10h
CallType-6,3,2,21,311,1,21/04/2010,10h30
CallType-6,3,2,23,209,3,21/04/2010,11h30
CallType-6,3,2,24,125,6,21/04/2010,12h
CallType-6,3,2,25,66,2,21/04/2010,12h30
CallType-6,3,2,27,120,2,21/04/2010,13h30
CallType-6,3,2,28,202,2,21/04/2010,14h
CallType-6,3,2,29,165,6,21/04/2010,14h30
CallType-6,3,2,30,209,5,21/04/2010,15h
CallType-6,3,2,31,224,10,21/04/2010,15h30
CallType-6,3,2,32,193,7,21/04/2010,16h
CallType-6,3,2,33,156,5,21/04/2010,16h30
CallType-6,3,2,34,112,2,21/04/2010,17h
CallType-6,3,2,35,661,3,21/04/2010,17h30
CallType-6,3,2,37,130,1,21/04/2010,18h30
CallType-6,3,3,17,255,2,22/04/2010,8h30
CallType-6,3,3,18,282,2,22/04/2010,9h
CallType-6,3,3,19,404,1,22/04/2010,9h30
CallType-6,3,3,20,204,1,22/04/2010,10h
CallType-6,3,3,21,206,6,22/04/2010,10h30
CallType-6,3,3,22,181,3,22/04/2010,11h
CallType-6,3,3,23,283,2,22/04/2010,11h30
CallType-6,3,3,25,199,3,22/04/2010,12h30
CallType-6,3,3,26,48,1,22/04/2010,13h
CallType-6,3,3,28,226,1,22/04/2010,14h
CallType-6,3,3,29,153,2,22/04/2010,14h30
CallType-6,3,3,30,144,7,22/04/2010,15h
CallType-6,3,3,31,68,1,22/04/2010,15h30
CallType-6,3,3,32,199,5,22/04/2010,16h
CallType-6,3,3,33,216,5,22/04/2010,16h30
CallType-6,3,3,34,141,4,22/04/2010,17h
CallType-6,3,3,36,82,1,22/04/2010,18h
CallType-6,3,4,17,96,1,23/04/2010,8h30
CallType-6,3,4,18,354,2,23/04/2010,9h
CallType-6,3,4,19,118,7,23/04/2010,9h30
CallType-6,3,4,20,205,6,23/04/2010,10h
CallType-6,3,4,21,201,8,23/04/2010,10h30
CallType-6,3,4,22,230,15,23/04/2010,11h
CallType-6,3,4,23,353,7,23/04/2010,11h30
CallType-6,3,4,24,184,5,23/04/2010,12h
CallType-6,3,4,25,301,3,23/04/2010,12h30
CallType-6,3,4,26,162,3,23/04/2010,13h
CallType-6,3,4,27,243,3,23/04/2010,13h30
CallType-6,3,4,28,163,3,23/04/2010,14h
CallType-6,3,4,29,125,5,23/04/2010,14h30
CallType-6,3,4,30,240,1,23/04/2010,15h
CallType-6,3,4,31,215,5,23/04/2010,15h30
CallType-6,3,4,32,139,1,23/04/2010,16h
CallType-6,3,4,35,213,3,23/04/2010,17h30
CallType-7,0,0,17,142,7,29/03/2010,8h30
CallType-7,0,0,18,190,6,29/03/2010,9h
CallType-7,0,0,19,146,11,29/03/2010,9h30
CallType-7,0,0,20,185,19,29/03/2010,10h
CallType-7,0,0,21,233,19,29/03/2010,10h30
CallType-7,0,0,22,169,38,29/03/2010,11h
CallType-7,0,0,23,145,36,29/03/2010,11h30
CallType-7,0,0,24,109,10,29/03/2010,12h
CallType-7,0,0,25,143,4,29/03/2010,12h30
CallType-7,0,0,26,125,4,29/03/2010,13h
CallType-7,0,0,27,178,5,29/03/2010,13h30
CallType-7,0,0,28,166,5,29/03/2010,14h
CallType-7,0,0,29,237,10,29/03/2010,14h30
CallType-7,0,0,30,225,21,29/03/2010,15h
CallType-7,0,0,31,264,24,29/03/2010,15h30
CallType-7,0,0,32,161,13,29/03/2010,16h
CallType-7,0,0,33,225,24,29/03/2010,16h30
CallType-7,0,0,34,279,19,29/03/2010,17h
CallType-7,0,0,35,207,14,29/03/2010,17h30
CallType-7,0,0,36,324,12,29/03/2010,18h
CallType-7,0,0,37,210,2,29/03/2010,18h30
CallType-7,0,0,38,267,1,29/03/2010,19h
CallType-7,0,1,17,38,1,30/03/2010,8h30
CallType-7,0,1,18,186,12,30/03/2010,9h
CallType-7,0,1,19,180,22,30/03/2010,9h30
CallType-7,0,1,20,139,23,30/03/2010,10h
CallType-7,0,1,21,227,28,30/03/2010,10h30
CallType-7,0,1,22,164,20,30/03/2010,11h
CallType-7,0,1,23,199,29,30/03/2010,11h30
CallType-7,0,1,24,149,16,30/03/2010,12h
CallType-7,0,1,25,85,5,30/03/2010,12h30
CallType-7,0,1,26,43,7,30/03/2010,13h
CallType-7,0,1,27,200,13,30/03/2010,13h30
CallType-7,0,1,28,183,6,30/03/2010,14h
CallType-7,0,1,29,219,25,30/03/2010,14h30
CallType-7,0,1,30,455,34,30/03/2010,15h
CallType-7,0,1,31,254,17,30/03/2010,15h30
CallType-7,0,1,32,231,20,30/03/2010,16h
CallType-7,0,1,33,167,13,30/03/2010,16h30
CallType-7,0,1,34,388,16,30/03/2010,17h
CallType-7,0,1,35,272,12,30/03/2010,17h30
CallType-7,0,1,36,240,6,30/03/2010,18h
CallType-7,0,1,37,377,2,30/03/2010,18h30
CallType-7,0,2,17,29057,1,31/03/2010,8h30
CallType-7,0,2,18,184,7,31/03/2010,9h
CallType-7,0,2,19,304,16,31/03/2010,9h30
CallType-7,0,2,20,305,14,31/03/2010,10h
CallType-7,0,2,21,199,20,31/03/2010,10h30
CallType-7,0,2,22,178,23,31/03/2010,11h
CallType-7,0,2,23,232,28,31/03/2010,11h30
CallType-7,0,2,24,139,8,31/03/2010,12h
CallType-7,0,2,25,169,11,31/03/2010,12h30
CallType-7,0,2,26,144,8,31/03/2010,13h
CallType-7,0,2,27,273,7,31/03/2010,13h30
CallType-7,0,2,28,177,4,31/03/2010,14h
CallType-7,0,2,29,156,6,31/03/2010,14h30
CallType-7,0,2,30,244,16,31/03/2010,15h
CallType-7,0,2,31,250,13,31/03/2010,15h30
CallType-7,0,2,32,152,12,31/03/2010,16h
CallType-7,0,2,33,316,13,31/03/2010,16h30
CallType-7,0,2,34,209,19,31/03/2010,17h
CallType-7,0,2,35,537,10,31/03/2010,17h30
CallType-7,0,2,36,751,4,31/03/2010,18h
CallType-7,0,2,37,611,6,31/03/2010,18h30
CallType-7,0,3,17,215,1,40182,8h30
CallType-7,0,3,18,122,5,40182,9h
CallType-7,0,3,19,212,8,40182,9h30
CallType-7,0,3,20,324,20,40182,10h
CallType-7,0,3,21,347,36,40182,10h30
CallType-7,0,3,22,210,27,40182,11h
CallType-7,0,3,23,276,28,40182,11h30
CallType-7,0,3,24,372,15,40182,12h
CallType-7,0,3,25,102,6,40182,12h30
CallType-7,0,3,26,192,2,40182,13h
CallType-7,0,3,27,193,6,40182,13h30
CallType-7,0,3,28,220,13,40182,14h
CallType-7,0,3,29,215,19,40182,14h30
CallType-7,0,3,30,262,18,40182,15h
CallType-7,0,3,31,389,15,40182,15h30
CallType-7,0,3,32,216,14,40182,16h
CallType-7,0,3,33,351,27,40182,16h30
CallType-7,0,3,34,395,17,40182,17h
CallType-7,0,3,35,194,13,40182,17h30
CallType-7,0,3,36,171,7,40182,18h
CallType-7,0,3,37,182,2,40182,18h30
CallType-7,0,4,17,125,2,40213,8h30
CallType-7,0,4,18,154,14,40213,9h
CallType-7,0,4,19,301,13,40213,9h30
CallType-7,0,4,20,169,20,40213,10h
CallType-7,0,4,21,225,33,40213,10h30
CallType-7,0,4,22,220,37,40213,11h
CallType-7,0,4,23,164,24,40213,11h30
CallType-7,0,4,24,115,11,40213,12h
CallType-7,0,4,25,269,7,40213,12h30
CallType-7,0,4,26,221,4,40213,13h
CallType-7,0,4,27,426,6,40213,13h30
CallType-7,0,4,28,244,11,40213,14h
CallType-7,0,4,29,198,6,40213,14h30
CallType-7,0,4,30,241,15,40213,15h
CallType-7,0,4,31,121,11,40213,15h30
CallType-7,0,4,32,170,5,40213,16h
CallType-7,0,4,33,214,22,40213,16h30
CallType-7,0,4,34,349,17,40213,17h
CallType-7,0,4,35,188,8,40213,17h30
CallType-7,0,4,36,330,1,40213,18h
CallType-7,0,4,37,259,3,40213,18h30
CallType-7,0,5,18,516,2,40241,9h
CallType-7,0,5,19,337,2,40241,9h30
CallType-7,0,5,20,366,3,40241,10h
CallType-7,0,5,21,250,2,40241,10h30
CallType-7,0,5,23,300,3,40241,11h30
CallType-7,0,5,24,845,2,40241,12h
CallType-7,0,5,25,90,3,40241,12h30
CallType-7,1,0,17,205,6,40302,8h30
CallType-7,1,0,18,224,8,40302,9h
CallType-7,1,0,19,256,18,40302,9h30
CallType-7,1,0,20,327,24,40302,10h
CallType-7,1,0,21,252,31,40302,10h30
CallType-7,1,0,22,234,32,40302,11h
CallType-7,1,0,23,222,27,40302,11h30
CallType-7,1,0,24,226,7,40302,12h
CallType-7,1,0,25,104,8,40302,12h30
CallType-7,1,0,26,173,10,40302,13h
CallType-7,1,0,27,193,6,40302,13h30
CallType-7,1,0,28,162,16,40302,14h
CallType-7,1,0,29,170,22,40302,14h30
CallType-7,1,0,30,173,22,40302,15h
CallType-7,1,0,31,312,21,40302,15h30
CallType-7,1,0,32,244,13,40302,16h
CallType-7,1,0,33,318,19,40302,16h30
CallType-7,1,0,34,335,25,40302,17h
CallType-7,1,0,35,261,13,40302,17h30
CallType-7,1,0,36,267,11,40302,18h
CallType-7,1,0,37,141,11,40302,18h30
CallType-7,1,1,17,178,3,40333,8h30
CallType-7,1,1,18,305,4,40333,9h
CallType-7,1,1,19,225,18,40333,9h30
CallType-7,1,1,20,207,25,40333,10h
CallType-7,1,1,21,263,22,40333,10h30
CallType-7,1,1,22,291,27,40333,11h
CallType-7,1,1,23,309,34,40333,11h30
CallType-7,1,1,24,241,22,40333,12h
CallType-7,1,1,25,88,5,40333,12h30
CallType-7,1,1,26,199,13,40333,13h
CallType-7,1,1,27,247,4,40333,13h30
CallType-7,1,1,28,169,6,40333,14h
CallType-7,1,1,29,187,11,40333,14h30
CallType-7,1,1,30,233,10,40333,15h
CallType-7,1,1,31,236,18,40333,15h30
CallType-7,1,1,32,219,13,40333,16h
CallType-7,1,1,33,246,20,40333,16h30
CallType-7,1,1,34,266,14,40333,17h
CallType-7,1,1,35,238,20,40333,17h30
CallType-7,1,1,36,239,7,40333,18h
CallType-7,1,1,37,250,5,40333,18h30
CallType-7,1,2,17,192,3,40363,8h30
CallType-7,1,2,18,172,5,40363,9h
CallType-7,1,2,19,241,22,40363,9h30
CallType-7,1,2,20,337,12,40363,10h
CallType-7,1,2,21,309,21,40363,10h30
CallType-7,1,2,22,296,23,40363,11h
CallType-7,1,2,23,324,28,40363,11h30
CallType-7,1,2,24,240,29,40363,12h
CallType-7,1,2,25,177,12,40363,12h30
CallType-7,1,2,26,313,6,40363,13h
CallType-7,1,2,27,571,6,40363,13h30
CallType-7,1,2,28,341,6,40363,14h
CallType-7,1,2,29,195,17,40363,14h30
CallType-7,1,2,30,402,12,40363,15h
CallType-7,1,2,31,201,12,40363,15h30
CallType-7,1,2,32,171,19,40363,16h
CallType-7,1,2,33,210,19,40363,16h30
CallType-7,1,2,34,152,8,40363,17h
CallType-7,1,3,17,157,3,40394,8h30
CallType-7,1,3,18,196,12,40394,9h
CallType-7,1,3,19,135,11,40394,9h30
CallType-7,1,3,20,162,24,40394,10h
CallType-7,1,3,21,299,21,40394,10h30
CallType-7,1,3,22,178,14,40394,11h
CallType-7,1,3,23,194,29,40394,11h30
CallType-7,1,3,24,186,10,40394,12h
CallType-7,1,3,25,294,7,40394,12h30
CallType-7,1,3,26,203,5,40394,13h
CallType-7,1,3,27,111,3,40394,13h30
CallType-7,1,3,28,370,7,40394,14h
CallType-7,1,3,29,89,11,40394,14h30
CallType-7,1,3,30,65,13,40394,15h
CallType-7,1,3,31,158,6,40394,15h30
CallType-7,1,3,32,135,10,40394,16h
CallType-7,1,3,33,239,22,40394,16h30
CallType-7,1,3,34,273,23,40394,17h
CallType-7,1,3,35,278,13,40394,17h30
CallType-7,1,3,36,898,4,40394,18h
CallType-7,1,3,37,67,1,40394,18h30
CallType-7,1,4,17,176,5,40425,8h30
CallType-7,1,4,18,242,7,40425,9h
CallType-7,1,4,19,296,16,40425,9h30
CallType-7,1,4,20,303,14,40425,10h
CallType-7,1,4,21,225,17,40425,10h30
CallType-7,1,4,22,280,23,40425,11h
CallType-7,1,4,23,335,25,40425,11h30
CallType-7,1,4,24,248,10,40425,12h
CallType-7,1,4,25,106,1,40425,12h30
CallType-7,1,4,26,171,4,40425,13h
CallType-7,1,4,28,177,3,40425,14h
CallType-7,1,4,29,235,11,40425,14h30
CallType-7,1,4,30,395,11,40425,15h
CallType-7,1,4,31,154,11,40425,15h30
CallType-7,1,4,32,145,12,40425,16h
CallType-7,1,4,33,229,16,40425,16h30
CallType-7,1,4,34,241,16,40425,17h
CallType-7,1,4,35,437,6,40425,17h30
CallType-7,1,4,36,330,2,40425,18h
CallType-7,1,4,37,327,1,40425,18h30
CallType-7,1,5,18,330,2,40455,9h
CallType-7,1,5,19,192,2,40455,9h30
CallType-7,1,5,20,528,2,40455,10h
CallType-7,1,5,21,391,3,40455,10h30
CallType-7,1,5,22,201,1,40455,11h
CallType-7,1,5,24,743,2,40455,12h
CallType-7,2,0,17,205,6,40516,8h30
CallType-7,2,0,18,224,8,40516,9h
CallType-7,2,0,19,256,18,40516,9h30
CallType-7,2,0,20,327,24,40516,10h
CallType-7,2,0,21,252,31,40516,10h30
CallType-7,2,0,22,234,32,40516,11h
CallType-7,2,0,23,222,27,40516,11h30
CallType-7,2,0,24,226,7,40516,12h
CallType-7,2,0,25,104,8,40516,12h30
CallType-7,2,0,26,173,10,40516,13h
CallType-7,2,0,27,193,6,40516,13h30
CallType-7,2,0,28,162,16,40516,14h
CallType-7,2,0,29,170,22,40516,14h30
CallType-7,2,0,30,173,22,40516,15h
CallType-7,2,0,31,312,21,40516,15h30
CallType-7,2,0,32,244,13,40516,16h
CallType-7,2,0,33,318,19,40516,16h30
CallType-7,2,0,34,335,25,40516,17h
CallType-7,2,0,35,261,13,40516,17h30
CallType-7,2,0,36,267,11,40516,18h
CallType-7,2,0,37,141,11,40516,18h30
CallType-7,2,1,17,186,4,13/04/2010,8h30
CallType-7,2,1,18,190,10,13/04/2010,9h
CallType-7,2,1,19,332,28,13/04/2010,9h30
CallType-7,2,1,20,354,24,13/04/2010,10h
CallType-7,2,1,21,242,35,13/04/2010,10h30
CallType-7,2,1,22,330,36,13/04/2010,11h
CallType-7,2,1,23,318,34,13/04/2010,11h30
CallType-7,2,1,24,204,8,13/04/2010,12h
CallType-7,2,1,26,110,5,13/04/2010,13h
CallType-7,2,1,27,144,6,13/04/2010,13h30
CallType-7,2,1,28,413,18,13/04/2010,14h
CallType-7,2,1,29,264,21,13/04/2010,14h30
CallType-7,2,1,30,327,17,13/04/2010,15h
CallType-7,2,1,31,365,31,13/04/2010,15h30
CallType-7,2,1,32,292,16,13/04/2010,16h
CallType-7,2,1,33,258,21,13/04/2010,16h30
CallType-7,2,1,34,279,17,13/04/2010,17h
CallType-7,2,1,35,369,2,13/04/2010,17h30
CallType-7,2,2,17,330,2,14/04/2010,8h30
CallType-7,2,2,18,254,6,14/04/2010,9h
CallType-7,2,2,19,247,16,14/04/2010,9h30
CallType-7,2,2,20,300,15,14/04/2010,10h
CallType-7,2,2,21,297,39,14/04/2010,10h30
CallType-7,2,2,22,400,22,14/04/2010,11h
CallType-7,2,2,23,257,25,14/04/2010,11h30
CallType-7,2,2,24,233,5,14/04/2010,12h
CallType-7,2,2,25,400,2,14/04/2010,12h30
CallType-7,2,2,26,76,4,14/04/2010,13h
CallType-7,2,2,27,193,6,14/04/2010,13h30
CallType-7,2,2,28,318,14,14/04/2010,14h
CallType-7,2,2,29,322,20,14/04/2010,14h30
CallType-7,2,2,30,343,30,14/04/2010,15h
CallType-7,2,2,31,312,21,14/04/2010,15h30
CallType-7,2,2,32,262,24,14/04/2010,16h
CallType-7,2,2,33,240,22,14/04/2010,16h30
CallType-7,2,2,34,442,10,14/04/2010,17h
CallType-7,2,2,35,429,7,14/04/2010,17h30
CallType-7,2,2,36,313,5,14/04/2010,18h
CallType-7,2,2,37,330,1,14/04/2010,18h30
