dcId,customerId,costPerUnit
19143,90201,4292.68
21234,90201,4170.98
27406,90201,3895.02
29445,90201,3936.35
30044,90201,3511.09
32203,90201,3853.10
35215,90201,3225.74
38109,90201,2877.22
40601,90201,3370.15
44035,90201,3640.96
45401,90201,3436.60
47906,90201,3184.10
48180,90201,3540.86
52001,90201,2873.99
53511,90201,3021.06
60623,90201,3126.68
63376,90201,2813.41
74012,90201,2293.37
75221,90201,2222.02
80126,90201,1485.85
85032,90201,647.94
90201,90201,0.00
94104,90201,636.53
97301,90201,1441.24
02301,90221,4672.46
06010,90221,4496.56
07087,90221,4402.17
10025,90221,4407.31
19143,90221,4296.01
21234,90221,4174.14
27406,90221,3897.23
29445,90221,3937.70
30044,90221,3512.53
32203,90221,3853.60
35215,90221,3226.87
38109,90221,2878.81
40601,90221,3372.90
44035,90221,3644.65
45401,90221,3439.83
47906,90221,3187.57
48180,90221,3544.80
52001,90221,2878.28
53511,90221,3025.28
60623,90221,3130.63
63376,90221,2816.40
74012,90221,2295.30
75221,90221,2222.33
80126,90221,1490.37
85032,90221,647.65
90201,90221,8.67
94104,90221,643.15
97301,90221,1449.53
02301,90250,4687.25
06010,90250,4511.46
07087,90250,4417.26
10025,90250,4422.40
19143,90250,4311.28
21234,90250,4189.55
27406,90250,3913.26
29445,90250,3954.09
30044,90250,3528.89
32203,90250,3870.19
35215,90250,3243.33
38109,90250,2895.12
40601,90250,3388.61
44035,90250,3659.61
45401,90250,3455.18
47906,90250,3202.72
48180,90250,3559.52
52001,90250,2892.63
53511,90250,3039.71
60623,90250,3145.34
63376,90250,2831.94
74012,90250,2311.46
75221,90250,2238.94
80126,90250,1504.45
85032,90250,664.28
90201,90250,18.66
94104,90250,632.43
97301,90250,1444.54
02301,90255,4672.18
06010,90255,4496.42
07087,90255,4402.31
10025,90255,4407.44
19143,90255,4296.41
21234,90255,4174.75
27406,90255,3898.98
29445,90255,3940.43
30044,90255,3515.15
32203,90255,3857.25
35215,90255,3229.84
38109,90255,2881.27
40601,90255,3374.01
44035,90255,3644.61
45401,90255,3440.35
47906,90255,3187.80
48180,90255,3544.43
52001,90255,2877.46
53511,90255,3024.56
60623,90255,3130.26
63376,90255,2817.22
74012,90255,2297.37
75221,90255,2226.18
80126,90255,1489.25
85032,90255,652.13
90201,90255,4.19
94104,90255,633.57
97301,90255,1439.70
02301,90262,4673.87
06010,90262,4498.02
07087,90262,4403.73
10025,90262,4408.87
19143,90262,4297.66
21234,90262,4175.86
27406,90262,3899.34
29445,90262,3940.12
30044,90262,3514.92
32203,90262,3856.30
35215,90262,3229.37
38109,90262,2881.15
40601,90262,3374.80
44035,90262,3646.14
45401,90262,3441.52
47906,90262,3189.16
48180,90262,3546.18
52001,90262,2879.49
53511,90262,3026.52
60623,90262,3132.00
63376,90262,2818.19
74012,90262,2297.51
75221,90262,2225.09
80126,90262,1491.47
85032,90262,650.59
90201,90262,6.73
94104,90262,639.34
97301,90262,1446.23
02301,90280,4672.24
06010,90280,4496.44
07087,90280,4402.25
10025,90280,4407.39
19143,90280,4296.28
21234,90280,4174.56
27406,90280,3898.47
29445,90280,3939.64
30044,90280,3514.40
32203,90280,3856.21
35215,90280,3228.99
38109,90280,2880.56
40601,90280,3373.68
44035,90280,3644.60
45401,90280,3440.19
47906,90280,3187.71
48180,90280,3544.52
52001,90280,2877.67
53511,90280,3024.74
60623,90280,3130.34
63376,90280,2816.97
74012,90280,2296.77
75221,90280,2225.08
80126,90280,1489.54
85032,90280,650.84
90201,90280,3.71
94104,90280,636.26
97301,90280,1442.46
02301,90630,4664.91
06010,90630,4488.80
07087,90630,4394.00
10025,90630,4399.15
19143,90630,4287.45
21234,90630,4165.30
27406,90630,3886.81
29445,90630,3926.02
30044,90630,3500.98
32203,90630,3840.82
35215,90630,3214.91
38109,90630,2867.49
40601,90630,3363.36
44035,90630,3636.75
45401,90630,3431.12
47906,90630,3179.30
48180,90630,3537.40
52001,90630,2871.56
53511,90630,3018.41
60623,90630,3123.25
63376,90630,2807.27
74012,90630,2284.48
75221,90630,2209.33
80126,90630,1484.20
85032,90630,634.07
90201,90630,22.86
94104,90630,659.32
97301,90630,1462.91
02301,90631,4640.31
06010,90631,4464.27
07087,90631,4369.60
10025,90631,4374.74
19143,90631,4263.19
21234,90631,4141.16
27406,90631,3863.56
29445,90631,3903.81
30044,90631,3478.64
32203,90631,3819.82
35215,90631,3192.98
38109,90631,2844.95
40601,90631,3339.57
44035,90631,3612.25
45401,90631,3406.92
47906,90631,3154.93
48180,90631,3512.76
52001,90631,2846.77
53511,90631,2993.65
60623,90631,3098.60
63376,90631,2783.26
74012,90631,2261.52
75221,90631,2188.62
80126,90631,1459.34
85032,90631,614.27
90201,90631,33.77
94104,90631,661.63
97301,90631,1455.14
02301,90640,4659.67
06010,90640,4483.88
07087,90640,4389.70
10025,90640,4394.84
19143,90640,4283.76
21234,90640,4162.07
27406,90640,3886.23
29445,90640,3927.76
30044,90640,3502.47
32203,90640,3844.78
35215,90640,3217.21
38109,90640,2868.57
40601,90640,3361.28
44035,90640,3632.04
45401,90640,3427.68
47906,90640,3175.17
48180,90640,3531.94
52001,90640,2865.10
53511,90640,3012.17
60623,90640,3117.77
63376,90640,2804.51
74012,90640,2284.64
75221,90640,2213.78
80126,90640,1476.99
85032,90640,639.99
90201,90640,8.92
94104,90640,639.03
97301,90640,1440.12
02301,90650,4664.03
06010,90650,4488.10
07087,90650,4393.66
10025,90650,4398.80
19143,90650,4287.46
21234,90650,4165.56
27406,90650,3888.58
29445,90650,3929.07
30044,90650,3503.89
32203,90650,3845.08
35215,90650,3218.27
38109,90650,2870.17
40601,90650,3364.28
44035,90650,3636.17
45401,90650,3431.27
47906,90650,3179.05
48180,90650,3536.39
52001,90650,2869.96
53511,90650,3016.94
60623,90650,3122.22
63376,90650,2807.80
74012,90650,2286.64
75221,90650,2213.85
80126,90650,1482.14
85032,90650,639.31
90201,90650,10.70
94104,90650,647.02
97301,90650,1450.06
02301,90660,4650.16
06010,90660,4474.28
07087,90660,4379.95
10025,90660,4385.09
19143,90660,4273.86
21234,90660,4152.07
27406,90660,3875.72
29445,90660,3916.93
30044,90660,3491.66
32203,90660,3833.74
35215,90660,3206.31
38109,90660,2857.81
40601,90660,3351.04
44035,90660,3622.39
45401,90660,3417.73
47906,90660,3165.37
48180,90660,3522.48
52001,90660,2855.91
53511,90660,3002.92
60623,90660,3108.31
63376,90660,2794.41
74012,90660,2274.01
75221,90660,2202.70
80126,90660,1468.01
85032,90660,628.84
90201,90660,19.43
94104,90660,647.12
97301,90660,1444.41
02301,90703,4664.83
06010,90703,4488.77
07087,90703,4394.07
10025,90703,4399.21
19143,90703,4287.61
21234,90703,4165.53
27406,90703,3887.45
29445,90703,3927.01
30044,90703,3501.93
32203,90703,3842.13
35215,90703,3215.98
38109,90703,2868.38
40601,90703,3363.77
44035,90703,3636.74
45401,90703,3431.32
47906,90703,3179.39
48180,90703,3537.28
52001,90703,2871.27
53511,90703,3018.16
60623,90703,3123.12
63376,90703,2807.57
74012,90703,2285.22
75221,90703,2210.71
80126,90703,1483.79
85032,90703,635.63
90201,90703,19.40
94104,90703,655.91
97301,90703,1459.41
02301,90706,4659.08
06010,90706,4483.08
07087,90706,4388.48
10025,90706,4393.63
19143,90706,4282.13
21234,90706,4160.13
27406,90706,3882.58
29445,90706,3922.65
30044,90706,3497.51
32203,90706,3838.30
35215,90706,3211.74
38109,90706,2863.86
40601,90706,3358.59
44035,90706,3631.09
45401,90706,3425.88
47906,90706,3173.83
48180,90706,3531.50
52001,90706,2865.33
53511,90706,3012.25
60623,90706,3117.33
63376,90706,2802.26
74012,90706,2280.50
75221,90706,2207.00
80126,90706,1477.73
85032,90706,632.27
90201,90706,18.05
94104,90706,653.73
97301,90706,1454.87
02301,90723,4661.84
06010,90723,4485.87
07087,90723,4391.34
10025,90723,4396.49
19143,90723,4285.06
21234,90723,4163.11
27406,90723,3885.81
29445,90723,3926.07
30044,90723,3500.91
32203,90723,3841.87
35215,90723,3215.21
38109,90723,2867.23
40601,90723,3361.69
44035,90723,3633.90
45401,90723,3428.84
47906,90723,3176.71
48180,90723,3534.23
52001,90723,2867.94
53511,90723,3014.89
60623,90723,3120.06
63376,90723,2805.29
74012,90723,2283.80
75221,90723,2210.59
80126,90723,1480.23
85032,90723,635.94
90201,90723,14.40
94104,90723,650.50
97301,90723,1452.71
02301,90731,4694.75
06010,90731,4518.65
07087,90731,4423.83
10025,90731,4428.98
19143,90731,4317.24
21234,90731,4195.05
27406,90731,3916.10
29445,90731,3954.59
30044,90731,3529.65
32203,90731,3868.40
35215,90731,3243.26
38109,90731,2896.31
40601,90731,3392.97
44035,90731,3666.59
45401,90731,3460.90
47906,90731,3209.12
48180,90731,3567.24
52001,90731,2901.33
53511,90731,3048.20
60623,90731,3153.08
63376,90731,2836.98
74012,90731,2313.59
75221,90731,2236.70
80126,90731,1513.88
85032,90731,660.87
90201,90731,34.35
94104,90731,652.61
97301,90731,1467.68
02301,90744,4677.18
06010,90744,4501.10
07087,90744,4406.35
10025,90744,4411.50
19143,90744,4299.83
21234,90744,4177.70
27406,90744,3899.23
29445,90744,3938.33
30044,90744,3513.31
32203,90744,3852.89
35215,90744,3227.17
38109,90744,2879.85
40601,90744,3375.80
44035,90744,3649.06
45401,90744,3443.51
47906,90744,3191.65
48180,90744,3549.65
52001,90744,2883.70
53511,90744,3030.57
60623,90744,3135.49
63376,90744,2819.69
74012,90744,2296.88
75221,90744,2221.34
80126,90744,1496.23
85032,90744,645.91
90201,90744,22.30
94104,90744,654.58
97301,90744,1462.96
02301,90745,4684.96
06010,90745,4509.01
07087,90745,4414.53
10025,90745,4419.67
19143,90745,4308.27
21234,90745,4186.33
27406,90745,3908.87
29445,90745,3948.74
30044,90745,3523.64
32203,90745,3863.95
35215,90745,3237.75
38109,90745,2890.04
40601,90745,3384.87
44035,90745,3657.07
45401,90745,3452.05
47906,90745,3199.91
48180,90745,3557.32
52001,90745,2890.91
53511,90745,3037.89
60623,90745,3143.15
63376,90745,2828.50
74012,90745,2306.76
75221,90745,2232.51
80126,90745,1503.07
85032,90745,657.37
90201,90745,19.53
94104,90745,643.21
97301,90745,1454.51
02301,90805,4674.19
06010,90805,4498.21
07087,90805,4403.67
10025,90805,4408.81
19143,90805,4297.36
21234,90805,4175.39
27406,90805,3897.83
29445,90805,3937.74
30044,90805,3512.63
32203,90805,3853.09
35215,90805,3226.77
38109,90805,2879.02
40601,90805,3373.87
44035,90805,3646.25
45401,90805,3441.13
47906,90805,3189.03
48180,90805,3546.58
52001,90805,2880.29
53511,90805,3027.24
60623,90805,3132.41
63376,90805,2817.53
74012,90805,2295.72
75221,90805,2221.70
80126,90805,1492.56
85032,90805,646.70
90201,90805,14.22
94104,90805,647.93
97301,90805,1455.06
02301,91331,4676.62
06010,91331,4501.45
07087,91331,4408.48
10025,91331,4413.59
19143,91331,4303.71
21234,91331,4182.87
27406,91331,3911.77
29445,91331,3957.11
30044,91331,3531.45
32203,91331,3877.55
35215,91331,3247.51
38109,91331,2896.96
40601,91331,3384.25
44035,91331,3650.11
45401,91331,3448.18
47906,91331,3194.42
48180,91331,3548.57
52001,91331,2879.83
53511,91331,3027.31
60623,91331,3134.41
63376,91331,2826.35
74012,91331,2311.65
75221,91331,2247.44
80126,91331,1490.67
85032,91331,676.52
90201,91331,44.00
94104,91331,592.62
97301,91331,1399.88
02301,91335,4689.63
06010,91335,4514.40
07087,91335,4421.31
10025,91335,4426.42
19143,91335,4316.40
21234,91335,4195.45
27406,91335,3923.66
29445,91335,3968.27
30044,91335,3542.68
32203,91335,3887.89
35215,91335,3258.45
38109,91335,2908.31
40601,91335,3396.53
44035,91335,3663.01
45401,91335,3460.80
47906,91335,3207.19
48180,91335,3561.61
52001,91335,2893.02
53511,91335,3040.47
60623,91335,3147.44
63376,91335,2838.79
74012,91335,2323.25
75221,91335,2257.51
80126,91335,1503.92
85032,91335,685.60
90201,91335,44.50
94104,91335,593.45
97301,91335,1406.13
02301,91342,4674.79
06010,91342,4499.71
07087,91342,4406.89
10025,91342,4412.00
19143,91342,4302.27
21234,91342,4181.54
27406,91342,3911.12
29445,91342,3957.04
30044,91342,3531.32
32203,91342,3878.04
35215,91342,3247.60
38109,91342,2896.75
40601,91342,3383.23
44035,91342,3648.44
45401,91342,3446.82
47906,91342,3192.90
48180,91342,3546.71
52001,91342,2877.75
53511,91342,3025.28
60623,91342,3132.56
63376,91342,2825.18
74012,91342,2311.24
75221,91342,2248.10
80126,91342,1488.51
85032,91342,677.82
90201,91342,49.14
94104,91342,587.78
97301,91342,1394.16
02301,91343,4672.16
06010,91343,4496.94
07087,91343,4403.88
10025,91343,4408.99
19143,91343,4299.02
21234,91343,4178.12
27406,91343,3906.71
29445,91343,3951.83
30044,91343,3526.19
32203,91343,3872.11
35215,91343,3242.18
38109,91343,2891.73
40601,91343,3379.34
44035,91343,3645.56
45401,91343,3443.45
47906,91343,3189.78
48180,91343,3544.13
52001,91343,2875.54
53511,91343,3022.99
60623,91343,3129.97
63376,91343,2821.52
74012,91343,2306.48
75221,91343,2241.95
80126,91343,1486.44
85032,91343,670.94
90201,91343,40.00
94104,91343,597.06
97301,91343,1402.51
02301,91344,4685.90
06010,91344,4510.80
07087,91344,4417.96
10025,91344,4423.06
19143,91344,4313.30
21234,91344,4192.53
27406,91344,3921.82
29445,91344,3967.38
30044,91344,3541.70
32203,91344,3887.92
35215,91344,3257.82
38109,91344,2907.18
40601,91344,3394.11
44035,91344,3659.52
45401,91344,3457.82
47906,91344,3203.95
48180,91344,3557.83
52001,91344,2888.89
53511,91344,3036.41
60623,91344,3143.68
63376,91344,2836.12
74012,91344,2321.80
75221,91344,2257.82
80126,91344,1499.65
85032,91344,686.88
90201,91344,51.00
94104,91344,585.79
97301,91344,1396.83
02301,91351,4677.49
06010,91351,4502.64
07087,91351,4410.27
10025,91351,4415.36
19143,91351,4306.08
21234,91351,4185.67
27406,91351,3917.02
29445,91351,3964.40
30044,91351,3538.56
32203,91351,3886.76
35215,91351,3255.36
38109,91351,2903.79
40601,91351,3388.19
44035,91351,3651.59
45401,91351,3450.86
47906,91351,3196.50
48180,91351,3549.34
52001,91351,2879.74
53511,91351,3027.40
60623,91351,3135.22
63376,91351,2829.75
74012,91351,2317.79
75221,91351,2257.25
80126,91351,1490.31
85032,91351,688.48
90201,91351,65.13
94104,91351,571.85
97301,91351,1379.04
02301,91402,4680.23
06010,91402,4505.00
07087,91402,4411.89
10025,91402,4417.00
19143,91402,4306.98
21234,91402,4186.03
27406,91402,3914.32
29445,91402,3959.11
30044,91402,3533.50
32203,91402,3878.98
35215,91402,3249.35
38109,91402,2899.09
40601,91402,3387.14
44035,91402,3653.60
45401,91402,3451.38
47906,91402,3197.76
48180,91402,3552.21
52001,91402,2883.67
53511,91402,3031.10
60623,91402,3138.05
63376,91402,2829.37
74012,91402,2313.97
75221,91402,2248.70
80126,91402,1494.58
85032,91402,677.16
90201,91402,40.23
94104,91402,596.35
97301,91402,1405.19
02301,91605,4677.60
06010,91605,4502.26
07087,91605,4408.94
10025,91605,4414.05
19143,91605,4303.82
21234,91605,4182.72
27406,91605,3910.17
29445,91605,3954.28
30044,91605,3528.74
32203,91605,3873.54
35215,91605,3244.35
38109,91605,2894.43
40601,91605,3383.44
44035,91605,3650.76
45401,91605,3448.12
47906,91605,3194.72
48180,91605,3549.63
52001,91605,2881.41
53511,91605,3028.78
60623,91605,3135.46
63376,91605,2825.87
74012,91605,2309.55
75221,91605,2243.09
80126,91605,1492.48
85032,91605,671.00
90201,91605,32.12
94104,91605,604.43
97301,91605,1412.31
02301,91702,4635.50
06010,91702,4459.77
07087,91702,4365.75
10025,91702,4370.88
19143,91702,4259.97
21234,91702,4138.41
27406,91702,3863.53
29445,91702,3906.14
30044,91702,3480.72
32203,91702,3824.42
35215,91702,3195.90
38109,91702,2846.63
40601,91702,3338.00
44035,91702,3607.99
45401,91702,3403.97
47906,91702,3151.27
48180,91702,3507.73
52001,91702,2840.71
53511,91702,2987.81
60623,91702,3093.55
63376,91702,2781.01
74012,91702,2262.29
75221,91702,2193.78
80126,91702,1452.51
85032,91702,621.32
90201,91702,33.38
94104,91702,641.17
97301,91702,1431.95
02301,91706,4642.24
06010,91706,4466.48
07087,91706,4372.37
10025,91706,4377.50
19143,91706,4266.51
21234,91706,4144.88
27406,91706,3869.57
29445,91706,3911.74
30044,91706,3486.37
32203,91706,3829.54
35215,91706,3201.38
38109,91706,2852.36
40601,91706,3344.30
44035,91706,3614.66
45401,91706,3410.47
47906,91706,3157.87
48180,91706,3514.50
52001,91706,2847.59
53511,91706,2994.67
60623,91706,3100.32
63376,91706,2787.41
74012,91706,2268.18
75221,91706,2198.76
80126,91706,1459.45
85032,91706,625.78
90201,91706,26.40
94104,91706,641.82
97301,91706,1435.57
02301,91709,4625.57
06010,91709,4449.47
07087,91709,4354.70
10025,91709,4359.85
19143,91709,4248.20
21234,91709,4126.12
27406,91709,3848.31
29445,91709,3888.55
30044,91709,3463.38
32203,91709,3804.71
35215,91709,3177.74
38109,91709,2829.68
40601,91709,3324.42
44035,91709,3597.42
45401,91709,3391.91
47906,91709,3140.01
48180,91709,3498.06
52001,91709,2832.28
53511,91709,2979.11
60623,91709,3083.91
63376,91709,2768.17
74012,91709,2246.25
75221,91709,2173.56
80126,91709,1445.04
85032,91709,599.44
90201,91709,48.52
94104,91709,669.58
97301,91709,1457.00
02301,91710,4618.16
06010,91710,4442.11
07087,91710,4347.45
10025,91710,4352.59
19143,91710,4241.06
21234,91710,4119.06
27406,91710,3841.82
29445,91710,3882.61
30044,91710,3457.38
32203,91710,3799.37
35215,91710,3171.95
38109,91710,2823.58
40601,91710,3317.59
44035,91710,3590.09
45401,91710,3384.81
47906,91710,3132.78
48180,91710,3490.61
52001,91710,2824.67
53511,91710,2971.53
60623,91710,3076.45
63376,91710,2761.21
74012,91710,2239.93
75221,91710,2168.37
80126,91710,1437.31
85032,91710,594.78
90201,91710,53.80
94104,91710,668.27
97301,91710,1452.38
02301,91730,4606.75
06010,91730,4430.79
07087,91730,4336.32
10025,91730,4341.46
19143,91730,4230.13
21234,91730,4108.28
27406,91730,3831.99
29445,91730,3873.73
30044,91730,3448.39
32203,91730,3791.49
35215,91730,3163.32
38109,91730,2814.42
40601,91730,3307.21
44035,91730,3578.84
45401,91730,3373.97
47906,91730,3121.71
48180,91730,3479.13
52001,91730,2812.91
53511,91730,2959.83
60623,91730,3064.97
63376,91730,2750.59
74012,91730,2230.41
75221,91730,2160.76
80126,91730,1425.33
85032,91730,588.19
90201,91730,63.03
94104,91730,665.65
97301,91730,1444.49
02301,91732,4638.48
06010,91732,4462.69
07087,91732,4368.54
10025,91732,4373.67
19143,91732,4262.63
21234,91732,4140.98
27406,91732,3865.54
29445,91732,3907.64
30044,91732,3482.28
32203,91732,3825.42
35215,91732,3197.27
38109,91732,2848.27
40601,91732,3340.33
44035,91732,3610.86
45401,91732,3406.58
47906,91732,3154.02
48180,91732,3510.75
52001,91732,2843.92
53511,91732,2990.98
60623,91732,3096.57
63376,91732,2783.48
74012,91732,2264.12
75221,91732,2194.64
80126,91732,1455.85
85032,91732,621.68
90201,91732,30.11
94104,91732,644.50
97301,91732,1436.70
02301,91744,4643.10
06010,91744,4467.23
07087,91744,4372.92
10025,91744,4378.06
19143,91744,4266.86
21234,91744,4145.09
27406,91744,3868.93
29445,91744,3910.36
30044,91744,3485.07
32203,91744,3827.47
35215,91744,3199.82
38109,91744,2851.18
40601,91744,3344.13
44035,91744,3615.34
45401,91744,3410.73
47906,91744,3158.35
48180,91744,3515.42
52001,91744,2848.84
53511,91744,2995.85
60623,91744,3101.25
63376,91744,2787.45
74012,91744,2267.28
75221,91744,2196.51
80126,91744,1460.94
85032,91744,622.95
90201,91744,26.10
94104,91744,648.52
97301,91744,1442.84
02301,91745,4638.45
06010,91745,4462.51
07087,91745,4368.06
10025,91745,4373.20
19143,91745,4261.87
21234,91745,4140.00
27406,91745,3863.34
29445,91745,3904.40
30044,91745,3479.15
32203,91745,3821.20
35215,91745,3193.77
38109,91745,2845.31
40601,91745,3338.82
44035,91745,3610.57
45401,91745,3405.69
47906,91745,3153.46
48180,91745,3510.82
52001,91745,2844.47
53511,91745,2991.43
60623,91745,3096.65
63376,91745,2782.27
74012,91745,2261.56
75221,91745,2190.18
80126,91745,1456.76
85032,91745,616.42
90201,91745,31.96
94104,91745,654.64
97301,91745,1447.15
02301,91761,4616.26
06010,91761,4440.24
07087,91761,4345.64
10025,91761,4350.79
19143,91761,4239.32
21234,91761,4117.37
27406,91761,3840.41
29445,91761,3881.47
30044,91761,3456.21
32203,91761,3798.50
35215,91761,3170.88
38109,91761,2822.36
40601,91761,3316.02
44035,91761,3588.25
45401,91761,3383.10
47906,91761,3131.00
48180,91761,3488.69
52001,91761,2822.65
53511,91761,2969.53
60623,91761,3074.53
63376,91761,2759.56
74012,91761,2238.60
75221,91761,2167.56
80126,91761,1435.21
85032,91761,594.22
90201,91761,54.88
94104,91761,666.77
97301,91761,1449.97
02301,91766,4625.85
06010,91766,4449.91
07087,91766,4355.47
10025,91766,4360.61
19143,91766,4249.29
21234,91766,4127.44
27406,91766,3850.96
29445,91766,3892.33
30044,91766,3467.04
32203,91766,3809.55
35215,91766,3181.80
38109,91766,2833.15
40601,91766,3326.31
44035,91766,3597.98
45401,91766,3393.12
47906,91766,3140.86
48180,91766,3498.23
52001,91766,2831.91
53511,91766,2978.86
60623,91766,3084.06
63376,91766,2769.73
74012,91766,2249.27
75221,91766,2178.65
80126,91766,1444.24
85032,91766,605.36
90201,91766,44.10
94104,91766,658.49
97301,91766,1445.64
02301,91770,4652.63
06010,91770,4476.93
07087,91770,4382.93
10025,91770,4388.06
19143,91770,4277.18
21234,91770,4155.62
27406,91770,3880.65
29445,91770,3922.98
30044,91770,3497.60
32203,91770,3840.83
35215,91770,3212.64
38109,91770,2863.56
40601,91770,3355.21
44035,91770,3625.16
45401,91770,3421.18
47906,91770,3168.47
48180,91770,3524.84
52001,91770,2857.72
53511,91770,3004.85
60623,91770,3110.66
63376,91770,2798.23
74012,91770,2279.33
75221,91770,2210.05
80126,91770,1469.44
85032,91770,636.99
90201,91770,17.08
94104,91770,634.71
97301,91770,1432.73
02301,91801,4648.00
06010,91801,4472.32
07087,91801,4378.37
10025,91801,4383.50
19143,91801,4272.66
21234,91801,4151.14
27406,91801,3876.40
29445,91801,3918.98
30044,91801,3493.57
32203,91801,3837.11
35215,91801,3208.71
38109,91801,2859.49
40601,91801,3350.82
44035,91801,3620.57
45401,91801,3416.68
47906,91801,3163.92
48180,91801,3520.21
52001,91801,2853.04
53511,91801,3000.18
60623,91801,3106.03
63376,91801,2793.79
74012,91801,2275.16
75221,91801,2206.41
80126,91801,1464.72
85032,91801,633.65
90201,91801,21.87
94104,91801,634.70
97301,91801,1430.74
02301,91911,4643.42
06010,91911,4464.91
07087,91911,4365.14
10025,91911,4370.40
19143,91911,4253.76
21234,91911,4128.13
27406,91911,3829.24
29445,91911,3850.97
30044,91911,3428.37
32203,91911,3749.67
35215,91911,3136.68
38109,91911,2799.07
40601,91911,3318.27
44035,91911,3612.17
45401,91911,3396.63
47906,91911,3150.78
48180,91911,3519.12
52001,91911,2862.90
53511,91911,3007.61
60623,91911,3105.90
63376,91911,2768.64
74012,91911,2224.57
75221,91911,2117.70
80126,91911,1488.21
85032,91911,549.57
90201,91911,206.16
94104,91911,841.87
97301,91911,1639.07
02301,91950,4643.79
06010,91950,4465.38
07087,91950,4365.83
10025,91950,4371.08
19143,91950,4254.66
21234,91950,4129.18
27406,91950,3831.18
29445,91950,3853.70
30044,91950,3430.97
32203,91950,3753.13
35215,91950,3139.52
38109,91950,2801.44
40601,91950,3319.62
44035,91950,3612.63
45401,91950,3397.52
47906,91950,3151.38
48180,91950,3519.30
52001,91950,2862.61
53511,91950,3007.43
60623,91950,3106.01
63376,91950,2769.67
74012,91950,2226.49
75221,91950,2121.07
80126,91950,1487.13
85032,91950,551.85
90201,91950,198.17
94104,91950,833.94
97301,91950,1631.24
02301,91977,4629.31
06010,91977,4450.96
07087,91977,4351.54
10025,91977,4356.79
19143,91977,4240.51
21234,91977,4115.14
27406,91977,3817.90
29445,91977,3841.24
30044,91977,3418.36
32203,91977,3741.59
35215,91977,3127.19
38109,91977,2788.59
40601,91977,3305.82
44035,91977,3598.21
45401,91977,3383.37
47906,91977,3137.05
48180,91977,3504.71
52001,91977,2847.80
53511,91977,2992.67
60623,91977,3091.39
63376,91977,2755.62
74012,91977,2213.19
75221,91977,2109.42
80126,91977,1472.07
85032,91977,538.99
90201,91977,195.75
94104,91977,832.23
97301,91977,1624.44
02301,92021,4623.63
06010,92021,4445.34
07087,92021,4346.06
10025,92021,4351.30
19143,92021,4235.16
21234,92021,4109.88
27406,92021,3813.28
29445,92021,3837.25
30044,92021,3414.27
32203,92021,3738.24
35215,92021,3123.30
38109,92021,2784.31
40601,92021,3300.78
44035,92021,3592.58
45401,92021,3378.01
47906,92021,3131.51
48180,92021,3498.92
52001,92021,2841.75
53511,92021,2986.67
60623,92021,3085.56
63376,92021,2750.36
74012,92021,2208.57
75221,92021,2106.01
80126,92021,1465.63
85032,92021,534.78
90201,92021,192.19
94104,92021,828.71
97301,92021,1618.83
02301,92054,4638.31
06010,92054,4460.80
07087,92054,4363.17
10025,92054,4368.38
19143,92054,4253.88
21234,92054,4129.74
27406,92054,3839.86
29445,92054,3869.57
30044,92054,3445.72
32203,92054,3775.73
35215,92054,3156.53
38109,92054,2814.26
40601,92054,3323.14
44035,92054,3608.12
45401,92054,3396.84
47906,92054,3148.27
48180,92054,3512.31
52001,92054,2851.68
53511,92054,2997.38
60623,92054,3098.52
63376,92054,2770.40
74012,92054,2235.52
75221,92054,2143.34
80126,92054,1470.25
85032,92054,567.71
90201,92054,129.36
94104,92054,765.89
97301,92054,1560.67
02301,92069,4620.21
06010,92069,4442.49
07087,92069,4344.44
10025,92069,4349.66
19143,92069,4234.75
21234,92069,4110.33
27406,92069,3818.93
29445,92069,3847.51
30044,92069,3423.82
32203,92069,3752.82
35215,92069,3134.30
38109,92069,2792.62
40601,92069,3303.12
44035,92069,3589.77
45401,92069,3377.66
47906,92069,3129.60
48180,92069,3494.52
52001,92069,2834.80
53511,92069,2980.29
60623,92069,3080.83
63376,92069,2750.90
74012,92069,2214.46
75221,92069,2120.41
80126,92069,1454.76
85032,92069,545.22
90201,92069,149.59
94104,92069,785.52
97301,92069,1573.75
02301,92071,4619.96
06010,92071,4441.73
07087,92071,4342.59
10025,92071,4347.84
19143,92071,4231.84
21234,92071,4106.67
27406,92071,3810.72
29445,92071,3835.32
30044,92071,3412.23
32203,92071,3736.92
35215,92071,3121.46
38109,92071,2782.09
40601,92071,3297.80
44035,92071,3588.97
45401,92071,3374.69
47906,92071,3128.01
48180,92071,3495.13
52001,92071,2837.66
53511,92071,2982.65
60623,92071,3081.72
63376,92071,2747.14
74012,92071,2206.02
75221,92071,2104.64
80126,92071,1461.09
85032,92071,532.68
90201,92071,187.93
94104,92071,824.36
97301,92071,1613.10
02301,92083,4627.48
06010,92083,4449.92
07087,92083,4352.20
10025,92083,4357.41
19143,92083,4242.82
21234,92083,4118.63
27406,92083,3828.51
29445,92083,3858.13
30044,92083,3434.29
32203,92083,3764.33
35215,92083,3145.09
38109,92083,2802.84
40601,92083,3311.92
44035,92083,3597.23
45401,92083,3385.77
47906,92083,3137.31
48180,92083,3501.55
52001,92083,2841.14
53511,92083,2986.79
60623,92083,3087.78
63376,92083,2759.27
74012,92083,2224.15
75221,92083,2131.93
80126,92083,1460.08
85032,92083,556.27
90201,92083,135.71
94104,92083,771.91
